0.00000000,0.00884762,0.02221061,0.02653592,0.00137395,0.02157501,0.00903058,0.01210773,0.02155895,0.02601504,0.01002931,0.01927235,0.02307176,0.01377955,0.02176839,0.01192143,0.01145410,0.02219192,0.00919690,0.02157931,0.02131450,0.02073660,0.02364449,0.02132065,0.01515767,0.02379150,0.00821992,0.00948980,0.01142050,0.02123332,0.02648927,0.01087703,0.00806452,0.00581073,0.02590926,0.00874529,0.00807043,0.00772187,0.02508949,0.00887563,0.00994238,0.00793740,0.01370190,0.02026168,0.00902831,0.01952456,0.00733130,0.00801145,0.00823691,0.01002884,0.02111533,0.01056854,0.02495672,0.01942826,0.01360524,0.01772446,0.01131858,0.00958278,0.00874626,0.00912372,0.02064993,0.00205992,0.00954016,0.01033635,0.02026133,0.01463691,0.01027113,0.00746209,0.00927161,0.00962591,0.00020715
0.00436452,0.00000000,0.02226882,0.02672409,0.00577976,0.02161412,0.00869277,0.01186237,0.02159758,0.02618756,0.00972151,0.01924227,0.02315584,0.01783586,0.02181331,0.01167048,0.01251851,0.02224956,0.00886408,0.02161855,0.02134578,0.02075052,0.02374579,0.02135211,0.01500395,0.02389721,0.00785774,0.01341722,0.01115450,0.02126217,0.02667604,0.01059470,0.00769768,0.00962761,0.02607860,0.00010540,0.01073022,0.00734473,0.02523420,0.00853316,0.00963196,0.00756674,0.01350444,0.02026132,0.00869043,0.01950206,0.00694242,0.00764301,0.00787524,0.00972102,0.02114062,0.01027694,0.02509744,0.01940287,0.01340488,0.01764788,0.01104951,0.00926156,0.00839990,0.00878870,0.02066124,0.00648633,0.01050716,0.01003777,0.02026097,0.01446755,0.00997059,0.00707715,0.00064753,0.00930598,0.00457790
0.01981009,0.01960212,0.00000000,0.01043877,0.02050596,0.00564451,0.01970744,0.02272107,0.00828464,0.00484455,0.02073266,0.00748638,0.00082386,0.03163589,0.00887116,0.02254284,0.02087330,0.00119005,0.01993628,0.00060397,0.00702739,0.00141019,0.00137180,0.00540116,0.01203572,0.00776503,0.01900160,0.02753188,0.02163500,0.00334535,0.00529825,0.02154367,0.01885294,0.02401211,0.00776165,0.01950423,0.02286846,0.01648966,0.00395908,0.01783819,0.01339972,0.01694059,0.01639236,0.00863667,0.01970527,0.00622257,0.01815146,0.01873243,0.01894813,0.01906982,0.00104786,0.02124854,0.00892795,0.00613045,0.01745475,0.00600551,0.01471633,0.01987685,0.01950515,0.01986627,0.00336808,0.02116222,0.02146236,0.02102639,0.00232383,0.01728688,0.01831250,0.01545895,0.02000776,0.01769521,0.02000828
0.01838965,0.01822739,0.00784526,0.00000000,0.01832367,0.01130670,0.01830956,0.02066081,0.00659215,0.00920739,0.01910944,0.01144537,0.00848804,0.02460016,0.00474708,0.02052176,0.01411120,0.00756070,0.01848811,0.00737405,0.01238563,0.00800307,0.00891555,0.01111684,0.01231256,0.01296114,0.01775887,0.01962074,0.01981345,0.00951289,0.00824356,0.01974219,0.01764288,0.02028705,0.00247908,0.01815102,0.02077580,0.01579904,0.00851654,0.01685117,0.01338826,0.01615085,0.01061515,0.01218382,0.01830787,0.01163362,0.01709558,0.01754886,0.01771715,0.01270411,0.00772037,0.01951193,0.00479139,0.01156175,0.01144403,0.01028999,0.01441548,0.01844174,0.01815174,0.01843348,0.00777562,0.01883569,0.01967876,0.01933862,0.00870965,0.01131306,0.01722122,0.01499488,0.01854387,0.01673961,0.01854428
0.00127908,0.00951577,0.02195605,0.02527157,0.00000000,0.02136434,0.00968610,0.01255077,0.02063826,0.02549779,0.01061587,0.01922068,0.02275774,0.01154900,0.02083325,0.01237734,0.00938412,0.02193865,0.00984094,0.02136834,0.02112182,0.02058382,0.02329093,0.02112754,0.01539011,0.02342778,0.00893141,0.00755545,0.01191100,0.02104625,0.02593927,0.01140506,0.00878675,0.00413042,0.02468818,0.00942051,0.00879225,0.00846775,0.02463615,0.00954185,0.01053494,0.00866841,0.01332374,0.02014169,0.00968399,0.01945547,0.00810415,0.00873734,0.00894723,0.00990431,0.02093640,0.01111787,0.02380142,0.01936582,0.01323375,0.01777967,0.01180032,0.01020017,0.00942141,0.00977281,0.02050314,0.00063860,0.01016049,0.01090170,0.02014137,0.01419419,0.01084099,0.00822592,0.00991048,0.01024032,0.00147193
0.01856881,0.01836803,0.00544943,0.01436125,0.01924063,0.00000000,0.01846971,0.02137919,0.01228157,0.00778186,0.01945949,0.00498620,0.00624482,0.02998590,0.01284782,0.02120712,0.02196993,0.00543217,0.01869064,0.00486634,0.00454307,0.00408798,0.00677383,0.00081622,0.01128032,0.00309839,0.01778826,0.02602373,0.02033065,0.00289239,0.00821987,0.02024247,0.01764474,0.02262560,0.01177665,0.01827352,0.02152148,0.01536313,0.00692698,0.01666506,0.01237999,0.01579848,0.01981808,0.00740067,0.01846761,0.00376607,0.01696750,0.01752840,0.01773664,0.01946143,0.00443779,0.01995754,0.01290265,0.00367713,0.02084375,0.00355651,0.01365109,0.01863327,0.01827441,0.01862305,0.00753493,0.01987421,0.02016398,0.01974308,0.00409697,0.02068169,0.01712297,0.01436805,0.01875964,0.01652702,0.01876015
0.00762763,0.00471194,0.02450247,0.03045494,0.00857027,0.02422279,0.00000000,0.00813144,0.02433530,0.02896292,0.00569464,0.02152308,0.02551211,0.02220993,0.02486535,0.00791302,0.01428572,0.02448056,0.00471870,0.02376232,0.02391736,0.02277430,0.02618361,0.02392456,0.01314431,0.02682147,0.00357325,0.01718049,0.00519175,0.02382218,0.02951892,0.00668854,0.00339106,0.01286704,0.02810899,0.00459197,0.00831205,0.00839675,0.02787777,0.00494408,0.01058432,0.00384407,0.01540793,0.02112131,0.00238708,0.02181877,0.00293416,0.00119487,0.00145920,0.01110152,0.02321833,0.00632685,0.02860344,0.02170587,0.01529460,0.01970828,0.01219782,0.00303715,0.00419035,0.00463289,0.02267268,0.00937452,0.00658890,0.00605462,0.02221708,0.01650417,0.00384420,0.00809219,0.00520904,0.00308771,0.00787051
0.00861940,0.00619250,0.02334231,0.02827237,0.00996022,0.02310950,0.00718939,0.00000000,0.02320316,0.02705499,0.00202829,0.02086238,0.02418269,0.02138238,0.02361982,0.00387477,0.01481377,0.02332407,0.00316197,0.02272623,0.02285528,0.02190384,0.02474161,0.02286127,0.01388823,0.02527254,0.00502500,0.01719608,0.00450598,0.02277606,0.02751779,0.00285556,0.00394570,0.01360574,0.02634422,0.00609264,0.00696614,0.00991204,0.02615176,0.00703817,0.01175741,0.00612257,0.01574786,0.02052796,0.00718718,0.02110850,0.00536520,0.00619483,0.00641485,0.01216338,0.02227344,0.00638933,0.02673126,0.02101453,0.01565353,0.01935181,0.01310041,0.00419754,0.00461099,0.00328659,0.02181926,0.01062964,0.00553185,0.00508714,0.02144004,0.01666032,0.00840003,0.00965853,0.00660626,0.00777036,0.00882156
0.01785158,0.01765373,0.00772858,0.00824990,0.01851358,0.01162357,0.01775392,0.02062091,0.00000000,0.01233740,0.01872925,0.00952781,0.00851235,0.02837001,0.00675857,0.02045135,0.01558031,0.00738160,0.01797163,0.00715400,0.01138647,0.00792099,0.00903363,0.01139206,0.01044148,0.01364090,0.01708243,0.02229836,0.01958769,0.00946590,0.01276901,0.01950080,0.01694100,0.02184912,0.00570305,0.01756060,0.02076112,0.01469271,0.01149501,0.01597563,0.01175314,0.01512170,0.01131741,0.01042824,0.01775186,0.00975735,0.01627366,0.01682636,0.01703156,0.01386458,0.00757630,0.01922003,0.00681260,0.00966971,0.01232810,0.00811900,0.01300568,0.01791509,0.01756148,0.01790502,0.00764366,0.01913791,0.01942345,0.01900869,0.00805267,0.01216841,0.01642686,0.01371217,0.01803962,0.01583960,0.01804012
0.01946630,0.01927878,0.00217295,0.01158508,0.02009372,0.00559045,0.01937374,0.02209098,0.00964281,0.00000000,0.02029812,0.00725117,0.00194041,0.03012903,0.01017164,0.02193028,0.02099339,0.00324596,0.01958007,0.00271752,0.00683733,0.00344445,0.00243446,0.00537104,0.01245652,0.00750242,0.01873732,0.02642864,0.02111172,0.00351741,0.00280889,0.02102937,0.01860327,0.02325504,0.00917125,0.01919051,0.02222387,0.01647242,0.00079839,0.01768832,0.01368638,0.01687900,0.01695314,0.00939177,0.01937178,0.00611166,0.01797079,0.01849462,0.01868910,0.01936727,0.00311776,0.02076327,0.01022285,0.00602860,0.01791104,0.00591595,0.01487350,0.01952649,0.01919134,0.01951694,0.00520978,0.02068544,0.02095606,0.02056297,0.00369979,0.01775969,0.01811599,0.01554308,0.01964452,0.01755940,0.01964499
